time,DAYTOTAL_DG01LW01,DAYTOTAL_DG01LW02,DAYTOTAL_DG01LW03,DAYTOTAL_DG01LW05,DAYTOTAL_DG01LW06,DAYTOTAL_DG01LW07,DAYTOTAL_DG01LW08,DAYTOTAL_DG01LW09,DAYTOTAL_DG01LW10,DAYTOTAL_DG01LW11,DAYTOTAL_DG02LW01,DAYTOTAL_DG02LW02,DAYTOTAL_DG02LW03,DAYTOTAL_DG02LW05,DAYTOTAL_DG02LW06,DAYTOTAL_DG02LW07,DAYTOTAL_DG02LW08,DAYTOTAL_DG02LW09,DAYTOTAL_DG02LW10,DAYTOTAL_DG02LW11,PU01FT01,DG02PT01,DG02PT02,DG02TT01,DG02LT01,DG01PT02,DG01TT01,DG01PT01,DG01LT01,AD01TT02,AD01LT01,AD01LT02,AD01TT01,AD01PT01,DA01FT03,DG01M01_RIGHT,DG01M01_LEFT,DG02M01_RIGHT,DG02M01_LEFT,AD01M01_RIGHT,AD01M02_RIGHT,AD01M03_RIGHT,Biogas H2S voor koolfilters,Biogas H2S tussen koolfilters,Biogas CH4,Biogas H2S na koolfilters,Biogas O2,Biogas CO2,Biomethaan CH4,Biomethaan N2,Biomethaan O2,Biomethaan CO2,Biomethaan flow,LW01TT01,LW01LT01,LW02TT01,LW02LT01,LW03TT01,LW03LT01,LW05LT01,LW05TT01,LW06LT01,LW06TT01,LW07LT01,LW07TT01,LW08LT01,LW08TT01,LW09LT01,LW09TT01,LW10LT01,LW10TT01,LW11LT01,LW11TT01
2021-11-09 19:12:00,,,,,,,,,,,,,,,,,,,,,0.01,7.94,3.8,41.19,96.09,3.24,43.42,3.27,87.87,54.09,37.18,75.3,53.99,5.57,0.0,True,False,True,False,True,True,True,,,,,,,88.96,2.78,0.33,7.93,1085.88,39.24,87.29,32.9,87.18,17.72,50.51,83.67,29.21,55.56,19.86,75.97,29.25,39.62,39.93,39.1,23.06,54.33,22.93,57.69,46.17
2021-11-09 19:17:00,,,,,,,,,,,,,,,,,,,,,23.41,7.73,3.8,41.22,96.09,3.18,43.42,3.21,87.87,54.09,35.23,75.26,53.99,5.52,0.0,True,False,True,False,True,True,True,,,,,,,88.94,2.75,0.33,7.98,1065.84,39.22,87.29,32.97,87.12,17.72,50.51,83.67,29.18,55.52,19.86,76.15,29.25,39.6,39.96,39.06,23.09,54.39,22.92,57.73,46.17
2021-11-09 19:22:00,,,,,,,,,,,,,,,,,,,,,0.01,7.66,3.8,41.19,96.06,3.19,43.4,3.25,87.87,54.12,33.0,75.26,54.01,5.56,15.7,True,False,False,False,True,True,True,,,66.84,1.44,0.27,31.75,89.02,2.67,0.32,7.99,1043.75,39.24,87.29,33.0,87.14,17.74,50.51,83.67,29.18,55.52,19.89,75.82,29.25,39.64,39.99,39.06,23.1,54.29,22.92,57.59,46.15
2021-11-09 19:27:00,,,,,,,,,,,,,,,,,,,,,0.01,6.11,3.8,41.22,95.1,3.37,43.37,3.35,89.18,54.12,31.48,75.17,54.01,5.71,0.0,True,False,True,False,True,True,True,,,,,,,88.97,2.69,0.32,8.02,1025.52,39.24,87.29,33.04,87.18,17.72,50.53,83.67,29.17,55.56,19.91,76.07,29.25,39.52,39.99,39.06,23.1,54.39,22.92,57.75,46.17
2021-11-09 19:32:00,,,,,,,,,,,,,,,,,,,,,0.01,7.92,3.8,41.22,95.12,3.4,43.4,3.45,89.37,54.11,30.47,75.17,54.02,5.8,0.0,True,False,True,False,True,True,True,,,,,,,88.9,2.68,0.32,8.1,990.6,39.12,86.13,33.03,87.12,17.72,50.53,83.67,29.18,55.5,19.88,76.15,29.25,39.54,40.02,39.08,23.09,54.39,22.93,57.73,46.14
2021-11-09 19:37:00,,,,,,,,,,,,,,,,,,,,,0.01,7.96,3.8,41.19,95.16,3.39,43.37,3.4,89.35,54.14,29.91,75.22,54.05,5.79,0.0,True,False,True,False,True,True,True,,,66.83,1.44,0.27,31.76,88.95,2.68,0.31,8.06,974.98,39.21,85.91,33.1,86.45,17.71,50.53,83.67,29.14,55.6,19.94,75.97,29.25,39.64,40.03,39.08,23.06,54.31,22.92,57.73,46.18
2021-11-09 19:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.04,3.8,41.15,95.19,3.46,43.34,3.48,89.37,54.18,29.85,75.26,54.04,5.84,0.0,True,False,True,False,True,True,True,,,,,,,88.97,2.69,0.31,8.03,949.34,39.16,85.91,33.17,85.99,17.68,49.93,83.67,29.15,55.58,19.88,75.95,29.25,39.66,40.05,39.08,23.1,54.31,22.97,57.71,46.17
2021-11-09 19:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.08,3.8,41.17,95.23,3.57,43.34,3.55,89.38,54.17,29.95,75.35,54.04,5.93,0.0,True,False,True,False,True,True,True,,,,,,,88.99,2.71,0.32,7.99,923.02,39.09,85.93,33.15,85.95,17.72,49.52,83.0,29.14,55.46,19.91,76.17,29.25,39.58,40.09,39.06,23.1,54.39,22.92,57.73,46.14
2021-11-09 19:52:00,,,,,,,,,,,,,,,,,,,,,0.01,7.77,3.8,41.16,95.23,3.47,43.33,3.52,89.4,54.18,30.37,75.3,54.05,5.9,15.57,True,False,True,False,True,True,True,,,66.74,1.44,0.27,31.86,88.9,2.73,0.32,8.05,899.58,39.08,85.93,33.22,85.99,17.68,49.5,82.6,29.11,54.81,19.91,75.87,29.2,39.64,40.1,39.1,23.1,54.37,22.93,57.53,46.17
2021-11-09 19:57:00,,,,,,,,,,,,,,,,,,,,,0.01,7.71,3.8,41.16,95.26,3.4,43.36,3.42,89.38,54.18,30.23,75.3,54.05,5.81,0.0,True,False,True,False,True,True,True,,,,,,,88.94,2.73,0.32,8.01,889.8,38.99,85.96,33.26,85.93,17.68,49.52,82.6,29.14,54.57,19.91,75.32,29.2,39.58,40.13,39.08,23.06,54.25,22.92,57.51,46.17
2021-11-09 20:02:00,,,,,,,,,,,,,,,,,,,,,0.01,7.77,3.8,41.17,95.28,3.51,43.33,3.52,89.42,54.18,30.3,75.22,54.07,5.97,0.0,True,False,True,False,True,True,True,,,,,,,89.02,2.72,0.31,7.94,877.98,39.0,85.93,33.3,85.93,17.69,49.52,82.6,29.11,54.43,19.94,75.11,29.2,38.91,40.16,39.12,23.03,54.39,22.93,57.73,46.17
2021-11-09 20:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23484.31,22874.67,21137.58,21137.58,21137.58,21137.58,8916.18,15655.83,20142.18,5483.57,0.01,8.04,3.8,41.16,95.33,3.57,43.34,3.62,89.42,54.19,30.93,75.17,54.09,6.05,0.0,True,False,True,False,True,True,True,0.0,51.76,66.68,1.44,0.27,31.88,89.06,2.74,0.31,7.89,859.98,38.98,85.93,33.33,86.01,17.69,49.52,82.6,29.11,54.53,19.91,75.14,29.2,38.87,40.19,38.08,23.05,54.23,22.92,57.57,46.18
2021-11-09 20:12:00,,,,,,,,,,,,,,,,,,,,,0.01,10.89,3.8,41.17,95.53,4.43,43.36,4.45,89.5,54.18,32.64,75.35,54.09,6.79,0.0,True,False,True,False,True,True,True,,,,,,,88.96,2.74,0.31,7.99,857.1,38.95,85.96,33.42,85.97,17.72,49.52,82.62,29.11,54.61,19.92,75.11,29.2,38.89,40.22,38.08,23.0,53.27,22.99,57.49,46.18
2021-11-09 20:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.55,3.8,41.19,95.45,4.26,43.36,4.3,89.5,54.21,37.83,75.43,54.09,6.75,0.0,True,False,True,False,True,True,True,,,,,,,89.19,2.76,0.32,7.73,829.72,38.93,85.96,33.43,85.99,17.72,49.52,82.62,29.07,54.61,19.91,74.97,29.2,38.77,40.25,38.08,23.0,53.29,22.95,57.37,46.17
2021-11-09 20:22:00,,,,,,,,,,,,,,,,,,,,,0.01,8.52,3.8,41.2,95.42,3.83,43.39,3.87,89.45,54.17,40.47,75.39,54.09,6.35,0.0,True,False,True,False,True,True,True,,,66.61,0.0,0.27,31.99,88.99,2.74,0.31,7.95,815.9,38.95,85.98,33.46,86.01,17.71,49.52,82.6,29.05,54.53,19.92,75.05,29.17,38.87,40.26,38.1,23.0,53.39,22.92,57.29,46.18
2021-11-09 20:27:00,,,,,,,,,,,,,,,,,,,,,0.01,8.12,3.8,41.22,95.37,3.66,43.36,3.7,89.43,54.21,41.56,75.3,54.08,6.24,0.0,True,False,True,False,True,True,True,,,,,,,89.05,2.71,0.31,7.94,817.82,38.9,85.82,33.52,85.97,17.69,49.54,82.62,29.08,54.59,19.91,75.11,29.17,38.89,40.28,38.06,23.02,53.35,22.99,57.43,46.17
2021-11-09 20:32:00,,,,,,,,,,,,,,,,,,,,,0.01,8.19,3.8,41.19,95.41,3.76,43.37,3.76,89.47,54.22,42.87,75.39,54.08,6.34,0.0,True,False,True,False,True,True,True,,,,,,,89.07,2.7,0.31,7.92,825.82,38.82,84.58,33.52,85.97,17.68,49.52,82.62,29.07,54.49,19.94,74.95,29.18,38.75,40.34,38.06,23.06,53.15,22.97,57.45,46.17
2021-11-09 20:37:00,,,,,,,,,,,,,,,,,,,,,0.01,8.19,3.8,41.23,95.45,3.67,43.37,3.69,89.45,54.21,43.72,75.39,54.04,6.24,0.97,True,False,True,False,True,True,True,,,66.55,0.0,0.27,32.01,88.99,2.71,0.31,7.99,868.59,38.85,84.6,33.58,84.85,17.69,49.52,82.62,29.02,54.53,19.98,74.93,29.18,38.81,40.32,38.06,23.0,53.39,22.93,57.49,46.18
2021-11-09 20:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.1,3.8,41.17,95.49,3.56,43.36,3.58,89.48,54.19,44.04,75.26,54.07,6.16,0.0,True,False,True,False,True,True,True,,,,,,,89.06,2.73,0.31,7.9,889.76,38.89,84.62,33.62,84.83,17.71,48.51,82.6,28.99,54.43,19.95,75.12,29.17,38.91,40.35,38.06,23.0,53.31,22.96,57.41,46.17
2021-11-09 20:47:00,,,,,,,,,,,,,,,,,,,,,0.01,7.99,3.8,41.19,95.49,3.5,43.39,3.55,89.43,54.21,44.22,75.35,54.09,6.12,0.0,True,False,True,False,True,True,True,,,,,,,89.07,2.73,0.32,7.88,910.9,38.74,84.64,33.67,84.89,17.69,48.51,81.58,29.01,54.53,19.94,74.95,29.17,38.79,40.39,38.04,23.0,53.31,22.96,57.43,46.21
2021-11-09 20:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.31,3.8,41.19,95.55,3.56,43.37,3.61,89.47,54.24,44.26,75.35,54.11,6.17,5.91,True,False,True,False,True,True,True,,,66.47,1.44,0.28,32.12,89.08,2.72,0.32,7.88,938.89,38.7,84.64,33.71,84.87,17.69,48.51,81.58,28.98,53.56,19.92,74.81,29.17,38.83,40.39,38.02,23.0,53.39,22.99,57.35,46.17
2021-11-09 20:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.33,3.8,41.2,95.58,3.56,43.37,3.58,89.45,54.19,44.32,75.26,54.07,6.18,0.0,True,False,True,False,True,True,True,,,,,,,89.07,2.69,0.32,7.92,956.32,38.6,84.64,33.75,84.87,17.69,48.51,81.58,28.98,53.58,19.97,74.02,29.13,38.83,40.42,38.0,23.0,53.27,22.97,57.41,46.17
2021-11-09 21:02:00,,,,,,,,,,,,,,,,,,,,,0.01,8.67,3.8,41.2,95.63,3.66,43.37,3.72,89.48,54.25,44.7,75.39,54.09,6.28,0.0,True,False,True,False,True,True,True,,,,,,,89.03,2.65,0.32,8.0,959.04,38.53,84.64,33.8,84.87,17.72,48.53,81.58,28.98,53.58,19.95,73.88,29.13,38.16,40.45,37.62,22.96,53.39,22.99,57.41,46.17
2021-11-09 21:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24789.0,24179.35,22311.89,22311.89,22311.89,22311.89,9698.87,16525.6,22011.57,5788.1,0.01,9.16,3.8,41.2,95.67,3.72,43.37,3.76,89.48,54.18,45.26,75.35,54.08,6.33,0.0,True,False,True,False,True,True,True,0.0,51.76,66.39,1.44,0.28,32.27,88.99,2.64,0.32,8.05,977.94,38.51,84.64,33.81,84.85,17.72,48.51,81.58,29.02,53.48,19.97,74.12,29.13,38.16,40.48,37.21,22.95,52.64,22.92,57.29,46.17
2021-11-09 21:12:00,,,,,,,,,,,,,,,,,,,,,0.01,11.17,3.8,41.17,95.83,4.46,43.36,4.51,89.55,54.19,47.96,75.43,54.14,6.96,0.0,True,False,True,False,True,True,True,,,,,,,88.97,2.63,0.32,8.08,997.43,38.53,84.67,33.87,84.85,17.74,48.53,81.58,28.98,53.56,19.92,74.06,29.13,38.2,40.51,37.21,22.93,52.4,22.99,57.04,46.18
2021-11-09 21:17:00,,,,,,,,,,,,,,,,,,,,,0.01,8.91,3.8,41.2,95.7,3.66,43.37,3.72,89.5,54.24,49.69,75.3,54.09,6.23,0.0,True,False,True,False,True,True,True,,,,,,,89.11,2.61,0.32,7.96,1019.4,38.47,84.67,33.91,84.89,17.72,48.53,81.58,28.95,53.58,19.92,74.02,29.13,38.12,40.52,37.11,22.99,52.3,22.99,57.09,46.17
2021-11-09 21:22:00,,,,,,,,,,,,,,,,,,,,,0.01,8.31,3.8,41.19,95.67,3.35,43.39,3.44,89.47,54.27,49.33,75.22,54.14,5.98,0.0,True,False,True,False,True,True,True,,,66.23,0.0,0.27,32.44,89.12,2.56,0.32,8.0,1042.66,38.5,84.67,33.91,84.83,17.71,48.53,81.58,28.99,53.54,19.94,74.12,29.13,38.12,40.55,37.09,22.93,52.38,22.99,57.15,46.21
2021-11-09 21:27:00,,,,,,,,,,,,,,,,,,,,,0.01,8.02,3.8,41.22,95.6,3.22,43.37,3.28,89.47,54.24,48.03,75.22,54.14,5.87,0.0,True,False,False,False,True,True,True,,,,,,,89.15,2.49,0.31,8.05,1065.38,38.5,84.67,33.98,84.87,17.74,48.53,81.58,28.99,53.47,19.98,73.88,29.08,38.22,40.58,37.09,22.93,52.22,22.99,56.94,46.2
2021-11-09 21:32:00,,,,,,,,,,,,,,,,,,,,,0.01,8.26,3.8,41.22,95.67,3.37,43.36,3.44,89.48,54.27,46.75,75.26,54.15,6.0,0.0,True,False,True,False,True,True,True,,,,,,,89.18,2.49,0.31,8.02,1063.44,38.5,83.71,34.01,84.91,17.74,48.53,81.58,29.01,53.58,19.97,74.08,29.08,38.22,40.61,37.09,22.93,52.28,22.97,57.0,46.18
2021-11-09 21:37:00,,,,,,,,,,,,,,,,,,,,,0.01,7.86,3.8,41.23,95.66,3.21,43.4,3.28,89.48,54.28,45.37,75.26,54.2,5.81,0.0,True,False,True,False,True,True,True,,,66.02,0.0,0.26,32.67,89.22,2.47,0.31,8.0,1060.13,38.43,83.29,34.07,84.34,17.72,48.53,81.58,28.94,53.54,19.97,74.14,29.08,38.2,40.64,37.09,22.93,52.38,22.97,57.13,46.22
2021-11-09 21:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.16,3.8,41.23,95.72,3.33,43.4,3.44,89.5,54.25,44.06,75.26,54.18,5.87,0.0,True,False,True,False,True,True,True,,,,,,,89.12,2.45,0.31,8.11,1035.7,38.47,83.31,34.14,83.69,17.72,48.08,81.58,28.92,53.52,19.97,73.88,29.08,38.22,40.67,37.11,22.92,52.38,22.99,57.09,46.2
2021-11-09 21:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.23,3.8,41.22,95.73,3.39,43.4,3.5,89.5,54.27,43.2,75.39,54.17,5.94,0.0,True,False,True,False,True,True,True,,,,,,,89.06,2.43,0.31,8.2,1011.62,38.44,83.31,34.19,83.75,17.72,47.55,81.06,28.96,53.58,19.98,73.94,29.08,38.16,40.68,37.11,22.96,52.3,22.96,57.11,46.2
2021-11-09 21:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.1,3.8,41.22,95.79,3.37,43.39,3.46,89.51,54.25,42.63,75.3,54.18,5.95,0.0,True,False,True,False,True,True,True,,,65.83,0.0,0.25,32.87,89.03,2.47,0.31,8.19,985.35,38.3,83.33,34.22,83.75,17.75,47.53,80.53,28.98,53.03,19.97,74.18,29.05,38.26,40.71,37.11,22.93,52.38,22.99,57.13,46.2
2021-11-09 21:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.21,3.8,41.17,95.8,3.43,43.39,3.54,89.5,54.3,42.22,75.3,54.14,6.02,0.0,True,False,True,False,True,True,True,,,,,,,88.93,2.49,0.31,8.26,961.53,38.32,83.33,34.24,83.69,17.74,47.53,80.53,28.94,52.6,19.97,73.25,29.05,38.2,40.73,37.11,22.93,52.3,22.99,57.02,46.21
2021-11-09 22:02:00,,,,,,,,,,,,,,,,,,,,,23.48,8.46,3.8,41.2,95.84,3.58,43.39,3.67,89.51,54.3,42.19,75.22,54.22,6.17,0.0,True,False,True,False,True,True,True,,,,,,,88.92,2.49,0.31,8.28,937.73,38.24,83.35,34.29,83.69,17.74,47.53,80.53,28.95,52.64,19.99,73.17,29.05,37.37,40.76,37.09,22.95,52.3,22.99,57.13,46.2
2021-11-09 22:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26093.68,25484.04,23486.2,23486.2,23486.2,23486.2,10481.56,17395.37,22362.03,6092.62,23.41,8.44,3.8,41.22,95.87,3.58,43.39,3.67,89.53,54.35,42.62,75.26,54.2,6.23,0.0,True,False,True,False,True,True,True,0.0,51.76,65.66,0.0,0.25,32.99,88.99,2.51,0.3,8.19,910.79,38.24,83.38,34.29,83.75,17.77,47.53,80.53,28.95,52.56,19.98,73.09,29.05,37.37,40.78,36.16,22.86,52.2,22.97,57.13,46.2
2021-11-09 22:12:00,,,,,,,,,,,,,,,,,,,,,0.01,12.4,3.8,41.22,96.13,4.65,43.39,4.74,89.63,54.31,44.27,75.39,54.17,7.12,0.0,True,False,True,False,True,True,True,,,,,,,89.05,2.54,0.3,8.11,901.17,38.21,83.35,34.38,83.67,17.77,47.55,80.53,28.95,52.52,20.02,73.11,29.05,37.35,40.81,36.15,22.86,51.33,22.97,56.92,46.24
2021-11-09 22:17:00,,,,,,,,,,,,,,,,,,,,,0.01,9.59,3.8,41.26,95.95,4.05,43.39,4.02,89.61,54.34,48.59,75.39,54.22,6.6,0.0,True,False,True,False,True,True,True,,,,,,,89.05,2.54,0.3,8.11,914.58,38.05,83.38,34.38,83.73,17.72,47.55,80.53,28.89,52.64,20.02,72.92,29.05,37.33,40.84,36.18,22.9,51.37,22.99,56.9,46.27
2021-11-09 22:22:00,,,,,,,,,,,,,,,,,,,,,0.01,8.59,3.8,41.26,95.91,3.65,43.39,3.6,89.55,54.3,49.29,75.3,54.25,6.18,0.0,True,False,True,False,True,True,True,,,65.51,0.0,0.25,33.17,89.06,2.55,0.3,8.09,937.47,37.95,83.38,34.45,83.73,17.72,47.55,80.53,28.88,52.56,20.04,73.01,29.05,37.25,40.89,36.18,22.86,51.37,22.99,56.92,46.22
2021-11-09 22:27:00,,,,,,,,,,,,,,,,,,,,,0.01,8.04,3.8,41.2,95.88,3.41,43.4,3.39,89.53,54.33,49.03,75.3,54.27,5.95,0.0,True,False,True,False,True,True,True,,,,,,,89.2,2.48,0.29,8.04,963.27,37.96,83.38,34.45,83.69,17.75,47.55,80.53,28.91,52.64,20.02,73.11,29.01,37.19,40.91,36.18,22.86,51.14,23.02,56.86,46.24
2021-11-09 22:32:00,,,,,,,,,,,,,,,,,,,,,0.01,6.76,3.8,41.22,95.53,3.71,43.39,3.65,89.83,54.35,48.66,75.17,54.25,6.23,0.0,True,False,True,False,True,True,True,,,,,,,89.2,2.46,0.29,8.05,972.1,37.95,83.4,34.48,83.71,17.77,47.55,80.53,28.86,52.56,20.02,73.01,29.01,37.25,40.94,36.18,22.86,51.31,22.99,56.72,46.22
2021-11-09 22:37:00,,,,,,,,,,,,,,,,,,,,,0.01,8.15,3.8,41.22,95.1,3.35,43.32,3.35,90.63,54.33,47.96,75.13,54.25,5.98,0.0,True,False,True,False,True,True,True,,,65.33,1.44,0.25,33.35,89.1,2.48,0.3,8.12,1005.88,37.93,82.87,34.52,83.73,17.77,47.55,80.53,28.85,52.56,20.01,72.94,29.01,37.19,40.97,36.15,22.84,51.37,22.99,56.82,46.22
2021-11-09 22:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.28,3.8,41.25,95.14,3.44,43.36,3.35,90.68,54.35,47.02,75.26,54.22,6.02,0.01,True,False,True,False,True,True,True,,,,,,,89.19,2.46,0.3,8.06,1028.96,37.86,82.0,34.59,83.55,17.72,47.55,80.55,28.86,52.48,20.07,73.11,29.01,37.17,41.02,36.15,22.87,51.24,23.02,56.8,46.22
2021-11-09 22:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.47,3.8,41.23,95.19,3.43,43.36,3.41,90.66,54.31,46.16,75.26,54.2,6.03,0.0,True,False,True,False,True,True,True,,,,,,,89.16,2.44,0.3,8.1,1039.8,37.93,82.02,34.62,82.56,17.78,47.47,80.53,28.83,52.48,20.02,72.9,29.01,37.21,41.03,36.13,22.83,51.31,23.02,56.92,46.25
2021-11-09 22:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.63,3.8,41.2,95.23,3.5,43.34,3.49,90.66,54.35,45.56,75.3,54.24,6.11,0.0,True,False,True,False,True,True,True,,,65.21,1.44,0.25,33.53,89.19,2.44,0.3,8.07,1024.0,37.99,82.02,34.68,82.56,17.77,46.54,80.41,28.85,52.56,20.02,72.99,28.94,37.17,41.06,36.13,22.84,51.37,23.0,56.74,46.25
2021-11-09 22:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.47,3.8,41.23,95.21,3.56,43.36,3.46,90.68,54.37,45.4,75.3,54.27,6.12,0.0,True,False,True,False,True,True,True,,,,,,,89.12,2.45,0.31,8.13,1002.0,38.08,82.04,34.71,82.62,17.71,46.54,79.5,28.85,52.4,20.04,73.13,28.94,37.17,41.1,36.11,22.83,51.28,22.99,56.88,46.28
2021-11-09 23:02:00,,,,,,,,,,,,,,,,,,,,,0.01,8.53,3.8,41.25,95.26,3.58,43.34,3.55,90.68,54.41,45.23,75.35,54.25,6.17,2.95,True,False,True,False,True,True,True,,,,,,,89.04,2.45,0.3,8.21,979.16,38.05,82.06,34.77,82.58,17.77,46.54,79.5,28.85,51.63,20.02,72.7,28.96,37.21,41.13,36.13,22.84,51.31,22.99,56.72,46.25
2021-11-09 23:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27398.37,26788.72,24660.51,24660.51,24660.51,24660.51,10811.41,17395.37,23486.2,6397.15,0.01,8.7,3.8,41.25,95.3,3.62,43.36,3.59,90.68,54.35,45.27,75.3,54.28,6.2,0.0,True,False,True,False,True,True,True,0.0,51.76,65.0,0.0,0.24,33.7,89.08,2.46,0.3,8.17,966.96,37.98,82.06,34.81,82.56,17.71,46.54,79.5,28.83,51.57,20.05,71.95,28.94,36.88,41.15,36.11,22.8,51.37,23.02,56.82,46.27
2021-11-09 23:12:00,,,,,,,,,,,,,,,,,,,,,0.01,8.65,3.8,41.26,95.31,3.56,43.36,3.6,90.69,54.4,45.57,75.35,54.27,6.12,0.0,True,False,True,False,True,True,True,,,,,,,89.05,2.47,0.3,8.18,966.42,37.99,82.06,34.84,82.6,17.77,46.54,79.5,28.85,51.57,20.05,71.93,28.96,36.42,41.19,35.43,22.79,51.31,23.02,56.88,46.28
2021-11-09 23:17:00,,,,,,,,,,,,,,,,,,,,,0.01,10.11,3.8,41.25,95.44,3.76,43.36,3.76,90.74,54.4,45.9,75.26,54.25,6.15,8.92,True,False,True,False,True,False,False,,,,,,,89.04,2.5,0.3,8.16,980.08,37.92,82.09,34.88,82.54,17.77,46.54,79.5,28.85,51.57,20.07,72.11,28.94,36.44,41.23,35.22,22.79,50.31,22.99,56.74,46.3
2021-11-09 23:22:00,,,,,,,,,,,,,,,,,,,,,0.01,9.95,3.8,41.25,95.45,4.02,43.34,3.98,90.69,54.43,48.15,75.26,54.31,6.31,0.0,True,False,True,False,True,True,True,,,64.85,0.0,0.24,33.89,89.09,2.5,0.3,8.11,1001.75,37.8,82.09,34.91,82.6,17.74,46.54,79.5,28.86,51.63,20.05,71.85,28.91,36.48,41.25,35.24,22.83,50.35,23.0,56.58,46.28
2021-11-09 23:27:00,,,,,,,,,,,,,,,,,,,,,0.01,8.54,3.8,41.26,95.37,3.45,43.33,3.43,90.66,54.46,48.3,75.13,54.31,5.72,0.0,True,False,True,False,True,True,True,,,,,,,89.15,2.49,0.3,8.07,1025.86,37.7,82.09,34.97,82.6,17.74,46.54,79.5,28.85,51.57,20.04,72.05,28.92,36.4,41.28,35.24,22.77,50.35,23.02,56.38,46.31
2021-11-09 23:32:00,,,,,,,,,,,,,,,,,,,,,0.01,8.25,3.8,41.25,95.34,3.38,43.36,3.32,90.68,54.43,47.33,75.04,54.31,5.64,0.0,True,False,True,False,True,True,True,,,,,,,89.19,2.44,0.29,8.08,1034.26,37.69,82.09,35.0,82.58,17.75,46.54,79.5,28.83,51.55,20.04,72.09,28.92,36.42,41.3,35.24,22.77,50.37,23.03,56.58,46.31
2021-11-09 23:37:00,,,,,,,,,,,,,,,,,,,,,0.01,8.11,3.8,41.26,95.37,3.26,43.36,3.25,90.68,54.43,45.76,74.96,54.27,5.48,0.33,True,False,True,False,True,True,True,,,64.74,0.0,0.23,34.06,89.21,2.4,0.29,8.1,1042.37,37.82,81.18,35.04,82.56,17.72,46.54,79.5,28.79,51.41,20.05,71.89,28.94,36.46,41.33,35.24,22.74,50.35,23.02,56.64,46.31
2021-11-09 23:42:00,,,,,,,,,,,,,,,,,,,,,0.01,8.27,3.8,41.28,95.38,3.32,43.36,3.34,90.73,54.47,44.49,74.82,54.3,5.54,0.0,True,False,True,False,True,True,True,,,,,,,89.21,2.4,0.29,8.1,1018.14,35.05,80.71,35.1,82.07,17.69,46.56,79.5,28.83,51.57,20.05,71.87,28.89,36.5,41.36,35.22,22.79,50.25,22.97,56.58,46.35
2021-11-09 23:47:00,,,,,,,,,,,,,,,,,,,,,0.01,8.25,3.8,41.28,95.41,3.39,43.33,3.39,90.69,54.4,43.82,74.74,54.37,5.58,9.45,True,False,True,False,True,True,True,,,,,,,89.1,2.4,0.29,8.22,995.49,37.07,80.71,35.13,81.42,17.69,46.15,79.5,28.79,51.59,20.05,72.11,28.89,36.44,41.41,35.22,22.77,50.37,23.02,56.6,46.35
2021-11-09 23:52:00,,,,,,,,,,,,,,,,,,,,,0.01,8.47,3.8,41.28,95.45,3.48,43.32,3.48,90.71,54.44,43.27,74.61,54.34,5.69,0.0,True,False,True,False,True,True,True,,,64.59,0.0,0.23,34.18,89.02,2.42,0.29,8.26,973.86,37.54,80.73,35.19,81.42,17.72,45.55,79.05,28.82,51.61,20.05,71.89,28.89,36.48,41.44,35.24,22.76,50.15,22.99,56.58,46.33
2021-11-09 23:57:00,,,,,,,,,,,,,,,,,,,,,0.01,8.33,3.8,41.25,95.46,3.49,43.32,3.45,90.71,54.43,43.12,74.65,54.34,5.66,0.0,True,False,True,False,True,True,True,,,,,,,89.05,2.45,0.29,8.21,949.33,37.57,80.75,35.23,81.46,17.72,45.55,78.5,28.8,51.02,20.04,71.93,28.89,36.44,41.46,35.22,22.77,50.31,23.02,56.54,46.37
2021-11-10 00:02:00,,,,,,,,,,,,,,,,,,,,,0.01,8.43,3.8,41.25,95.51,3.59,43.36,3.52,90.74,54.46,43.1,74.48,54.33,5.74,0.0,True,False,True,False,True,True,True,,,,,,,89.06,2.46,0.29,8.19,923.51,37.59,80.75,35.29,81.4,17.74,45.55,78.48,28.79,50.47,20.05,71.42,28.89,36.52,41.49,35.22,22.82,50.37,23.02,56.58,46.35
